BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_SPID,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_LID,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_LID,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1197008,12017,12078,10677,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1380879706,3756 SCOTT LN,COLO SPGS,38.8850206,-104.8046928,13NP-1,-104.8046928,38.8850206,38.885014,-104.804682,1.2,False,PD13002,PD013002,13NP-1,UG Transformer Bank,RSVE-11,38.88528872,-104.8049563,50,PD13004,PD013004,13NP-1,UG Transformer Bank,RSVE-9,38.88467877,-104.8042051,25,37.5,56.8,same_feeder_ambiguous
1044709,139202,139203,10741,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,7165222734,5818 ADAMANTS DR,COLO SPGS,38.96571895,-104.7221054,12BG-23,-104.7221054,38.96571895,38.965712,-104.722095,1.2,False,PD17706,PD017706,12BG-23,UG Transformer Bank,RVWR-49,38.96549103,-104.721927,25,PD17705,PD017705,12BG-23,UG Transformer Bank,RVWR-51,38.96613437,-104.7219734,25,29.7,47.6,same_feeder_ambiguous
1043483,276801,279038,11091,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8356925880,6951 DANCING WIND DR,COLO SPGS,38.93174421,-104.6856527,12ST-22,-104.6856527,38.93174421,38.93171,-104.685643,3.9,False,PD101788,PD101788,12ST-22,UG Transformer Bank,RIRN-18,38.93177334,-104.6861476,25,PD101817,PD101817,12ST-22,UG Transformer Bank,RIRN-23,38.93136607,-104.6854077,25,42.9,47.1,same_feeder_ambiguous
1044028,22432,22391,11215,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1628274552,7958 VECTRA DR,COLO SPGS,38.94737671,-104.7357323,12BG-21,-104.7357323,38.94737671,38.947412,-104.735722,4.0,False,PD15139,PD015139,12BG-21,UG Transformer Bank,RFS-27,38.94697914,-104.7359516,25,PD7989,PD007989,12BG-21,UG Transformer Bank,RFS-8,38.94767931,-104.7359051,15,48.1,36.8,same_feeder_ambiguous
1044311,110068,110067,11258,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1267656591,7055 FLOWERING ALMOND DR,COLO SPGS,38.92732362,-104.6954552,12ST-2,-104.6954552,38.92732362,38.927413,-104.695308,16.2,False,PD17008,PD017008,12ST-2,UG Transformer Bank,RRV26-26,38.92704606,-104.6957402,50,PD17009,PD017009,12ST-2,UG Transformer Bank,RRV26-27,38.92767302,-104.6955498,25,39.5,39.7,same_feeder_ambiguous
1046611,350009,350005,11684,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2079292293,6027 GRIFFIN DR,COLO SPGS,38.97277798,-104.723687,12BG-23,-104.723687,38.97277798,38.972794,-104.723684,1.8,False,PD104756,PD104756,12BG-23,UG Transformer Bank,RWRN-19,38.97284872,-104.723095,25,PD104760,PD104760,12BG-23,UG Transformer Bank,RWRN-21,38.97270762,-104.7240559,25,51.8,32.8,same_feeder_ambiguous
1181208,15982,15965,12221,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,6904087647,3090 ELECTRA DR,COLO SPGS,38.82434206,-104.8782433,12SP-34,-104.8782433,38.82434206,38.824371,-104.878235,3.3,False,PD11207,PD011207,12SP-34,UG Transformer Bank,RSP-95,38.82372156,-104.8778645,50,PD11208,PD011208,12SP-34,UG Transformer Bank,RSP-94,38.82402042,-104.8789758,25,76.4,72.8,same_feeder_ambiguous
1220555,18082,18058,12251,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,9912968487,890 RED MESA DR,COLO SPGS,38.78703632,-104.811358,13SG-3,-104.811358,38.78703632,38.787121,-104.811294,10.9,False,UG15506,UG015506,13SG-3,UG Transformer Bank,RMJB-28,38.78704955,-104.8107711,25,UG15507,UG015507,13SG-3,UG Transformer Bank,RMJB-21,38.78731306,-104.8114508,25,50.9,31.8,same_feeder_ambiguous
1053442,350252,350253,12546,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,7745903370,6938 SEDGEROCK LN,COLO SPGS,38.92998921,-104.6562124,12FR-32,-104.6562124,38.92998921,38.929982,-104.656202,1.2,False,PD104913,PD104913,12FR-32,UG Transformer Bank,RBLR-403,38.93034071,-104.6559063,50,PD104840,PD104840,12FR-32,UG Transformer Bank,RBLR-381,38.92981057,-104.655641,25,47.2,53.3,same_feeder_ambiguous
1069219,5838,22054,13347,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,511066355,9990 THORNYDALE DR,COLO SPGS,38.97711335,-104.7825783,12KC-44,-104.7825783,38.97711335,38.977123,-104.782571,1.2,False,PD8109,PD008109,12KC-44,UG Transformer Bank,RKV-16,38.97708875,-104.7828929,25,PD8110,PD008110,12KC-44,UG Transformer Bank,RKV-17,38.97700241,-104.7821199,25,27.3,41.5,same_feeder_ambiguous
1068354,74524,5787,13478,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,7538852557,"10267 CLOVERCREST DR, SPKG",COLO SPGS,38.98124696,-104.7688763,12KC-44,-104.7688763,38.98124696,38.981034,-104.768771,25.4,False,PD16774,PD016774,12KC-44,UG Transformer Bank,GSL-760,38.98134583,-104.7691103,10,PD13505,PD013505,12KC-44,UG Transformer Bank,RPC9-13,38.98098651,-104.7691094,25,23.0,35.3,same_feeder_ambiguous
1059061,5714,5718,13487,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4972029072,12147 MOUNT BALDY DR,COLO SPGS,39.00728277,-104.796889,12NG-21,-104.796889,39.00728277,39.007222,-104.796891,6.8,False,PD11658,PD011658,12NG-21,UG Transformer Bank,RTNG-19,39.0075039,-104.7967501,25,PD11657,PD011657,12NG-21,UG Transformer Bank,RTNG-18,39.00717813,-104.7973582,15,27.4,42.2,same_feeder_ambiguous
1096902,23113,8491,13610,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4475700181,"2805 DUBLIN BLVD, SPKG",COLO SPGS,38.92557924,-104.7740167,13CW-4,-104.7740167,38.92557924,38.925591,-104.774125,9.5,False,PD3697,PD003697,13CW-4,UG Transformer Bank,CDU-11,38.92554947,-104.7739265,75,UG6479,UG006479,13CW-4,UG Transformer Bank,RVW-409,38.9244833,-104.774048,25,8.5,121.9,same_feeder_ambiguous
1059462,17130,26664,13724,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1123435525,1037 MOUNT WERNER CIR,COLO SPGS,38.80134617,-104.8133009,13HK-2,-104.8133009,38.80134617,38.801378,-104.813297,3.6,False,PD21892,PD021892,13HK-2,UG Transformer Bank,RPMS-21,38.80170912,-104.8131865,25,UG19203,UG019203,13HK-2,UG Transformer Bank,RPMS-4,38.80127725,-104.812978,25,41.6,29.0,same_feeder_ambiguous
1126398,2467,2530,13781,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2886349498,810 E SAN MIGUEL ST,COLO SPGS,38.85192513,-104.8094768,12PL-1,-104.8094768,38.85192513,38.851815,-104.809467,12.3,False,OH12757,OH012757,12PJ-2,OH Transformer Bank,,38.85241896,-104.8094058,25,OH12763,OH012763,12PL-1,OH Transformer Bank,,38.85099776,-104.8094951,75,55.3,103.1,cross_feeder_likely_gis_error
1069145,5853,5860,13947,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4176144011,2889 GLEN ARBOR DR,COLO SPGS,38.97461216,-104.7739997,12KC-44,-104.7739997,38.97461216,38.974682,-104.774036,8.4,False,PD15644,PD015644,12KC-44,UG Transformer Bank,RPCGC-32,38.97507572,-104.773713,25,PD15643,PD015643,12KC-44,UG Transformer Bank,RPCGC-30,38.97458868,-104.7744805,25,57.2,41.6,same_feeder_ambiguous
1068658,119660,122861,15065,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,7710684816,"1901 OAKSTONE WAY, SPKG",COLO SPGS,39.03173509,-104.7901561,12FH-14,-104.7901561,39.03173509,39.03173,-104.790243,7.5,False,PD19656,PD019656,12FH-14,UG Transformer Bank,RFH9-20,39.03183443,-104.78972,25,PD21467,PD021467,12FH-14,UG Transformer Bank,RFH9-38,39.03271898,-104.7900885,25,39.3,109.6,same_feeder_ambiguous
1067786,171836,171835,15148,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4270263752,262 COYOTE WILLOW DR,COLO SPGS,39.02935934,-104.8129141,12FH-14,-104.8129141,39.02935934,39.029353,-104.812904,1.1,False,PD16968,PD016968,12FH-14,UG Transformer Bank,RNE-6,39.02958306,-104.8132812,50,PD16969,PD016969,12FH-14,UG Transformer Bank,RNE-7,39.02955308,-104.8125701,25,40.3,36.7,same_feeder_ambiguous
1068869,265919,265920,15183,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8623493865,13631 STONY HILL PT,COLO SPGS,39.02881295,-104.7886425,12FH-12,-104.7886425,39.02881295,39.028806,-104.788632,1.2,False,PD101376,PD101376,12FH-12,UG Transformer Bank,RFH632-38,39.02929903,-104.7892105,25,PD101375,PD101375,12FH-12,UG Transformer Bank,RFH632-37,39.02840504,-104.7888505,25,73.0,48.8,same_feeder_ambiguous
1070106,199042,199043,15398,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3738466095,4267 PERRYVILLE PT,COLO SPGS,38.76938343,-104.7422615,13KE-71,-104.7422615,38.76938343,38.769377,-104.742251,1.2,False,PD22279,PD022279,13KE-71,UG Transformer Bank,RBRA-93,38.76901182,-104.742175,25,PD22278,PD022278,13KE-71,UG Transformer Bank,RBRA-94,38.76993116,-104.74235,50,42.0,61.4,same_feeder_ambiguous
1067506,114868,114867,15401,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8089306792,934 COYOTE WILLOW DR,COLO SPGS,39.03408771,-104.8105499,12FH-14,-104.8105499,39.03408771,39.03421,-104.810497,14.3,False,PD17241,PD017241,12FH-14,UG Transformer Bank,RNGH-59,39.03358684,-104.8106553,25,PD17242,PD017242,12FH-14,UG Transformer Bank,RNGH-60,39.03397211,-104.8111146,25,56.4,50.4,same_feeder_ambiguous
1068100,5773,5772,15551,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4767825900,2735 STONE CREEK RD,COLO SPGS,38.98200531,-104.7794857,12KC-42,-104.7794857,38.98200531,38.982015,-104.779478,1.3,False,PD8522,PD008522,12KC-42,UG Transformer Bank,RCE-21,38.98214171,-104.7801275,25,PD8523,PD008523,12KC-42,UG Transformer Bank,RCE-41,38.9822713,-104.7791781,25,57.5,39.8,same_feeder_ambiguous
1127174,39015,39011,15646,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4725914802,"3204 SILVER PINE TRL, SPKG",COLO SPGS,38.98159158,-104.7687003,12KC-44,-104.7687003,38.98159158,38.981999,-104.768544,47.3,False,PD19745,PD019745,12KC-44,UG Transformer Bank,RPC28-7,38.98178806,-104.7681456,50,PD19746,PD019746,12KC-44,UG Transformer Bank,RPC28-6,38.98168337,-104.7674817,25,52.7,105.8,same_feeder_ambiguous
1069762,119024,119025,15930,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,415760939,1915 BRIDLE OAKS LN,COLO SPGS,39.0151085,-104.7964496,12NG-21,-104.7964496,39.0151085,39.015101,-104.796439,1.2,False,PD21878,PD021878,12NG-21,UG Transformer Bank,RSCMC-22,39.01569249,-104.7965659,25,PD21877,PD021877,12NG-21,UG Transformer Bank,RSCMC-21,39.01475862,-104.797038,25,65.7,64.0,same_feeder_ambiguous
1127860,5271,5301,15984,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1587548184,"312 LETA DR, GARAGE",COLO SPGS,38.76317637,-104.745475,12BY-34,-104.745475,38.76317637,38.763161,-104.745429,4.3,False,OH21203,OH021203,12BY-34,OH Transformer Bank,,38.76368663,-104.7451432,25,OH21240,OH021240,12BY-34,OH Transformer Bank,,38.76236525,-104.7460399,25,63.6,102.6,same_feeder_ambiguous
1187034,259527,330875,16783,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3978458162,"915 N NEVADA AVE, RESTROOMS",COLO SPGS,38.84716701,-104.8204417,13Y-2,-104.8204417,38.84716701,38.847003,-104.820585,22.1,False,PD100928,PD100928,13Y-2,UG Transformer Bank,CCSCC-1,38.84661447,-104.8203816,45,PD103340,PD103340,13Y-2,UG Transformer Bank,SCCEC-5,38.84773766,-104.8203962,50,61.7,63.6,same_feeder_ambiguous
1073248,349965,332797,16901,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1325682490,,,38.82981466,-104.8494694,13FV-2,-104.8494694,38.82981466,38.829737,-104.849677,19.9,False,PD104749,PD104749,13FV-2,UG Transformer Bank,RGHM-105,38.83003608,-104.8496101,50,PD103521,PD103521,13FV-2,UG Transformer Bank,RGHM-92,38.82931901,-104.8510357,50,27.5,146.4,same_feeder_ambiguous
1125556,2484,370319,16930,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,591401937,1328 N CHESTNUT ST,COLO SPGS,38.8527295,-104.8360273,12FT-4,-104.8360273,38.8527295,38.852723,-104.836017,1.1,False,OH24913,OH024913,12FT-4,OH Transformer Bank,,38.85229599,-104.8356206,25,PD105816,PD105816,12FT-4,UG Transformer Bank,RCR-12,38.85314423,-104.835882,25,59.7,47.8,same_feeder_ambiguous
1073590,9342,9383,17075,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3429015661,"2610 CHUCKWAGON RD, CELLSITE",COLO SPGS,38.91573414,-104.875749,13IP-3,-104.875749,38.91573414,38.915682,-104.875844,10.1,False,PD10374,PD010374,13IP-3,UG Transformer Bank,GSL-291,38.9160555,-104.875798,25,PD14713,PD014713,13IP-3,UG Transformer Bank,CTHH-2,38.91564035,-104.8762094,25,36.0,41.2,same_feeder_ambiguous
1221426,24491,11091,17097,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,5514745731,4348 HOPEFUL WAY,COLO SPGS,38.89554804,-104.7477207,13RI-9,-104.7477207,38.89554804,38.895577,-104.747707,3.4,False,UG8804,UG008804,13RI-9,UG Transformer Bank,RDV-3,38.89572411,-104.7472709,15,UG8805,UG008805,13RI-9,UG Transformer Bank,RDV-2,38.89530588,-104.7475952,15,43.6,29.0,same_feeder_ambiguous
1079122,18742,18766,17748,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2138588144,3930 REMPLE CT,COLO SPGS,38.77409603,-104.7354809,13KE-71,-104.7354809,38.77409603,38.774042,-104.73546,6.3,False,PD7850,PD007850,13KE-71,UG Transformer Bank,VRCVE-3,38.77433201,-104.7351868,25,PD7808,PD007808,13KE-71,UG Transformer Bank,VRCVE-4,38.77394539,-104.7351501,25,36.6,33.2,same_feeder_ambiguous
1077972,19294,19289,18044,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1860179806,4702 SEBRING DR,COLO SPGS,38.76536952,-104.7254355,13KE-71,-104.7254355,38.76536952,38.765389,-104.725513,7.1,False,PD13702,PD013702,13KE-71,UG Transformer Bank,RWMMS-46,38.76537278,-104.7258406,25,PD13705,PD013705,13KE-71,UG Transformer Bank,RWMMS-42,38.76555147,-104.7249289,25,35.1,48.4,same_feeder_ambiguous
1077500,18273,27119,18104,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4658023674,3395 KIRKWOOD DR,COLO SPGS,38.78290141,-104.7392708,13KE-73,-104.7392708,38.78290141,38.782925,-104.739254,3.0,False,PD7457,PD007457,13KE-73,UG Transformer Bank,RPST-10,38.78328767,-104.7396036,25,PD7455,PD007455,13KE-73,UG Transformer Bank,RPST-11,38.78272268,-104.739587,25,51.7,33.9,same_feeder_ambiguous
1083587,26149,15607,18302,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,5498494156,4122 CHANNING PL,COLO SPGS,38.83028254,-104.7493984,12PV-2,-104.7493984,38.83028254,38.830317,-104.749388,3.9,False,UG12567,UG012567,12PV-2,UG Transformer Bank,RES-14,38.82972176,-104.749452,25,UG12022,UG012022,12PV-2,UG Transformer Bank,RES-8,38.83070292,-104.7495737,25,62.5,49.1,same_feeder_ambiguous
1081628,18817,18782,18327,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8458315344,4015 SINNES LN,COLO SPGS,38.77346693,-104.7326564,13KE-71,-104.7326564,38.77346693,38.773497,-104.732649,3.4,False,PD7856,PD007856,13KE-71,UG Transformer Bank,VRCVE-13,38.77317498,-104.7328334,25,PD7855,PD007855,13KE-71,UG Transformer Bank,VRCVE-12,38.77363674,-104.7330052,25,35.9,35.6,same_feeder_ambiguous
1080225,95968,95969,18710,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3106177390,"753 BOSQUE VISTA PT, LIGHTS",COLO SPGS,38.82228513,-104.7492883,12PV-2,-104.7492883,38.82228513,38.821984,-104.749341,33.8,False,PD21180,PD021180,12PV-2,UG Transformer Bank,CCIMA-11,38.82221529,-104.7492626,25,PD21145,PD021145,12PV-2,UG Transformer Bank,CCIMA-10,38.82232421,-104.749134,25,8.1,14.1,same_feeder_ambiguous
1080908,13900,13907,18877,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3574054310,6611 PAHOKEE CT APT B,COLO SPGS,38.85799079,-104.7049656,12CL-13,-104.7049656,38.85799079,38.857991,-104.704994,2.5,False,UG4864,UG004864,12CL-13,UG Transformer Bank,RW-66,38.85851834,-104.7048338,37.5,UG4863,UG004863,12CL-13,UG Transformer Bank,RW-67,38.85831227,-104.7043152,37.5,59.8,66.7,same_feeder_ambiguous
1082040,15780,15756,19060,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8305535276,5150 AIRPORT RD LOT E190,COLO SPGS,38.82717775,-104.7329152,13PV-4,-104.7329152,38.82717775,38.827194,-104.732823,8.2,False,UG12698,UG012698,13PV-4,UG Transformer Bank,MGA-31,38.82704839,-104.7325683,25,UG12699,UG012699,13PV-4,UG Transformer Bank,MGA-32,38.8273691,-104.7325411,25,33.3,38.8,same_feeder_ambiguous
1083901,26283,26275,19068,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4245675285,636 GREENSCAPE LN,COLO SPGS,38.82319372,-104.7423072,13PV-4,-104.7423072,38.82319372,38.823229,-104.742297,4.0,False,PD10657,PD010657,13PV-4,UG Transformer Bank,RVSC-37,38.82261678,-104.7423018,25,PD10654,PD010654,13PV-4,UG Transformer Bank,RVSC-36,38.82347206,-104.7420176,15,64.2,39.8,same_feeder_ambiguous
1188408,18970,18956,19101,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4373133478,4125 LITTLE CROWN LN,COLO SPGS,38.77117128,-104.8144067,12JL-1,-104.8144067,38.77117128,38.771159,-104.814398,1.6,False,PD12606,PD012606,12JL-1,UG Transformer Bank,RCCV-10,38.77115144,-104.8145099,25,PD12605,PD012605,12JL-1,UG Transformer Bank,RCCV-9,38.77146428,-104.8144246,25,9.2,32.6,same_feeder_ambiguous
1082395,33247,33246,19288,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4745987596,"307 ELLERS GRV, GARAGES",COLO SPGS,38.82719127,-104.7343656,13PV-4,-104.7343656,38.82719127,38.82723,-104.734225,12.9,False,PD19798,PD019798,13PV-4,UG Transformer Bank,CSCCC-12,38.82736651,-104.7345234,50,PD19797,PD019797,13PV-4,UG Transformer Bank,CSCCC-13,38.82759284,-104.7348129,50,23.8,59.1,same_feeder_ambiguous
1082537,14178,14179,19332,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3092989576,6745 OMAHA BLVD,COLO SPGS,38.85377604,-104.7024734,12CL-13,-104.7024734,38.85377604,38.853804,-104.70246,3.3,False,UG5146,UG005146,12CL-13,UG Transformer Bank,RW-28,38.85352988,-104.703124,15,UG19049,UG019049,12CL-13,UG Transformer Bank,RW-27,38.85361676,-104.7018048,25,62.6,60.5,same_feeder_ambiguous
1089530,14293,14294,19593,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,3109988744,6740 CHIPPEWA RD,COLO SPGS,38.8519686,-104.701916,12PF-5,-104.701916,38.8519686,38.85199,-104.701906,2.5,False,PD2626,PD002626,12PF-5,UG Transformer Bank,RCN-127,38.85187575,-104.7007768,25,PD2627,PD002627,12PF-5,UG Transformer Bank,RCN-126,38.85187738,-104.7022757,25,99.2,32.8,same_feeder_ambiguous
1090350,14454,14544,20045,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1836338095,1226 CHIRICAHUA DR,COLO SPGS,38.84960462,-104.7013321,12CL-13,-104.7013321,38.84960462,38.849635,-104.701319,3.6,False,UG5634,UG005634,12CL-13,UG Transformer Bank,RCN-68,38.85012493,-104.7012452,25,UG5638,UG005638,12CL-13,UG Transformer Bank,RCN-59,38.84928942,-104.7015526,25,58.3,39.9,same_feeder_ambiguous
1088365,14347,14407,20063,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4033042553,1339 HATHAWAY DR,COLO SPGS,38.85090113,-104.7066507,12PF-5,-104.7066507,38.85090113,38.850931,-104.706641,3.4,False,UG5622,UG005622,12PF-5,UG Transformer Bank,RCN-112,38.85143554,-104.7062345,25,UG5624,UG005624,12PF-5,UG Transformer Bank,RCN-109,38.85070529,-104.7061254,25,69.5,50.4,same_feeder_ambiguous
1089156,14527,31349,20280,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1712764296,"1180 CREE DR, SPKG",COLO SPGS,38.8494117,-104.704196,12PF-5,-104.704196,38.8494117,38.849467,-104.70437,16.3,False,PD21710,PD021710,12PF-5,UG Transformer Bank,AGT-5,38.84950352,-104.7038465,25,PD19991,PD019991,12PF-5,UG Transformer Bank,AGT-18,38.84942868,-104.7045742,25,31.9,32.8,same_feeder_ambiguous
1188254,19566,27437,20448,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2826865202,50 MAHOGANY LN,COLO SPGS,38.75661682,-104.8308491,12JL-2,-104.8308491,38.75661682,38.756634,-104.830848,1.9,False,PD11908,PD011908,12JL-2,UG Transformer Bank,RMO-4,38.75620807,-104.8309578,50,PD11907,PD011907,12JL-2,UG Transformer Bank,RMO-3,38.75650817,-104.830481,25,46.4,34.1,same_feeder_ambiguous
1130672,14720,14803,20465,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8045636125,"1050 WESTERN DR, PHONE EQUIP",COLO SPGS,38.84686165,-104.7016625,12CL-13,-104.7016625,38.84686165,38.846895,-104.701658,3.7,False,UG5613,UG005613,12CL-13,UG Transformer Bank,RCN-52,38.8472856,-104.7017786,25,PD2618,PD002618,12CL-13,UG Transformer Bank,RCSQ-3,38.84635555,-104.7010959,25,48.2,74.7,same_feeder_ambiguous
1116667,13106,13160,20683,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,823398217,2830 ENCHANTED CIR W,COLO SPGS,38.87231846,-104.7391236,13PR-3,-104.7391236,38.87231846,38.872312,-104.739114,1.1,False,UG8503,UG008503,13PR-3,UG Transformer Bank,RT-4,38.87284357,-104.7392764,25,UG10061,UG010061,12PR-2,UG Transformer Bank,RVL-45,38.8720893,-104.7385681,15,59.9,54.4,cross_feeder_likely_gis_error
1113708,14126,14091,20784,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2144469834,1530 KENLAND CT,COLO SPGS,38.85505538,-104.7307259,13RI-11,-104.7307259,38.85505538,38.855051,-104.730692,3.0,False,UG4766,UG004766,13RI-11,UG Transformer Bank,RRH4-1,38.85483151,-104.7308801,25,UG4767,UG004767,13RI-11,UG Transformer Bank,RRH4-2,38.85523333,-104.7308879,25,28.2,24.3,same_feeder_ambiguous
1091970,19624,19627,21216,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,6454779537,30 LAMBRIG WAY,COLO SPGS,38.75079162,-104.8318162,12JL-2,-104.8318162,38.75079162,38.750716,-104.83182,8.4,False,PD13644,PD013644,12JL-2,UG Transformer Bank,RGOB-13,38.75107833,-104.8314918,25,PD12445,PD012445,12JL-2,UG Transformer Bank,RGOB-12,38.75056232,-104.8321471,50,42.5,38.4,same_feeder_ambiguous
1111576,25411,25420,21343,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4479486937,4055 MAIZELAND RD,COLO SPGS,38.86835284,-104.7524597,13RI-9,-104.7524597,38.86835284,38.868363,-104.752452,1.3,False,UG9094,UG009094,13RI-9,UG Transformer Bank,RMM-6,38.86873276,-104.7519548,15,UG9089,UG009089,13RI-9,UG Transformer Bank,RMM-5,38.8680838,-104.7522169,15,60.8,36.6,same_feeder_ambiguous
1092367,26925,26923,21381,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,6302120472,2915 WYATT ST,COLO SPGS,38.79015334,-104.749588,13KE-64,-104.749588,38.79015334,38.790128,-104.749048,46.9,False,UG13872,UG013872,13KE-64,UG Transformer Bank,RSB-85,38.79023853,-104.749694,15,UG13560,UG013560,13KE-64,UG Transformer Bank,RSB-86,38.79028194,-104.7487538,25,13.2,73.7,same_feeder_ambiguous
1145231,15950,15976,21577,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,8989389316,"404 VALLEY HI CIR, GARAGE",COLO SPGS,38.82340673,-104.7666223,12EG-2,-104.7666223,38.82340673,38.823375,-104.76663,3.6,False,UG12194,UG012194,12EG-2,UG Transformer Bank,ALS-5,38.82363478,-104.7666371,15,UG12195,UG012195,12EG-2,UG Transformer Bank,ALS-4,38.82319745,-104.766283,15,25.4,37.5,same_feeder_ambiguous
1100118,17509,17486,21738,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,4873053000,4229 MORLEY DR,COLO SPGS,38.79550084,-104.7491606,13KE-73,-104.7491606,38.79550084,38.795437,-104.749152,7.1,False,UG15084,UG015084,13KE-73,UG Transformer Bank,RPPP-76,38.79553988,-104.7486518,25,UG20415,UG020415,13KE-73,UG Transformer Bank,RSB-27,38.79557778,-104.7490523,25,44.3,12.7,same_feeder_ambiguous
1094164,18174,18290,21914,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,2041815419,4072 COLONY HILLS CIR,COLO SPGS,38.7849378,-104.7530866,13KE-73,-104.7530866,38.7849378,38.782962,-104.75196,240.4,True,UG14575,UG014575,13KE-73,UG Transformer Bank,RCHS-13,38.78484281,-104.7536459,25,UG14570,UG014570,13KE-73,UG Transformer Bank,RCHS-17,38.7832291,-104.7518682,15,49.6,217.4,same_feeder_ambiguous
1094718,26718,26709,22073,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0,1111801440,4825 ASTROZON BLVD LOT D278,COLO SPGS,38.79795608,-104.7336873,13KE-64,-104.7336873,38.79795608,38.798088,-104.733581,17.3,False,UG14857,UG014857,13KE-64,UG Transformer Bank,MWM-31,38.79795604,-104.7337998,25,UG14855,UG014855,13KE-64,UG Transformer Bank,MWM-30,38.79832334,-104.7336149,25,9.7,41.3,same_feeder_ambiguous
