BADGE,BADGE_ADDRESS,BADGE_CITY,MODEL_BADGE_LAT,MODEL_BADGE_LON,GIS_BADGE_LAT,GIS_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M
1169730,"404 W FONTANERO ST, LIGHTS-ELEC2",COLO SPGS,38.865363,-104.829709,38.863590289999998,-104.829431630000002,198.6
1013212,"1115 N EL PASO ST, PKGLTS",COLO SPGS,38.849526,-104.812104,38.847757680000001,-104.812410670000006,198.4
1127045,3100 WOOD AVE LOT H9,COLO SPGS,38.876301,-104.824612,38.876653050000002,-104.826853900000003,198.0
1279773,1820 SCHOLAR PT APT 723,COLO SPGS,38.803331,-104.851938,38.804932309999998,-104.852933309999997,197.8
1096848,1820 SCHOLAR PT APT 724,COLO SPGS,38.803331,-104.851938,38.804908800000000,-104.852959880000000,196.5
1279771,1820 SCHOLAR PT APT 718,COLO SPGS,38.803331,-104.851938,38.804952020000002,-104.852840740000005,196.5
1279539,"2240 N CHEYENNE CANYON RD, MAIN",COLO SPGS,38.792001,-104.86958,38.792556570000002,-104.867430069999997,196.3
1005505,755 ROCK CREEK MESA RD,COLO SPGS,38.715854,-104.841144,38.715970630000001,-104.838891759999996,195.8
1223180,"5102 GALLEY RD, RV STORAGE",COLO SPGS,38.849278,-104.735913,38.849394959999998,-104.738164290000000,195.4
1279757,1820 SCHOLAR PT APT 725,COLO SPGS,38.803331,-104.851938,38.804885300000002,-104.852986450000003,195.3
1279772,1820 SCHOLAR PT APT 717,COLO SPGS,38.803331,-104.851938,38.804928889999999,-104.852866890000001,195.1
1095603,7415 W US HIGHWAY 24,CASCADE,38.886641,-104.95853,38.888126929999999,-104.959719320000005,194.7
1083720,"6694 DALBY DR, ELEC",COLO SPGS,38.928071,-104.720166,38.929144739999998,-104.721940900000007,194.5
1279740,1820 SCHOLAR PT APT 726,COLO SPGS,38.803331,-104.851938,38.804861789999997,-104.853013020000006,194.0
1302996,"8845 INTERSTATE 25, LIGHTS",COLO SPGS,38.963865,-104.801523,38.962201110000002,-104.800854009999995,193.8
1279739,1820 SCHOLAR PT APT 716,COLO SPGS,38.803331,-104.851938,38.804905750000003,-104.852893050000006,193.7
1012954,"4752 CHARLOTTE PKWY, PHONE EQUIPMENT",COLO SPGS,38.901355,-104.709579,38.903018850000002,-104.708931430000007,193.3
1002668,4220 OUTPOST RD,CASCADE,38.89414,-104.965106,38.892404919999997,-104.965016469999995,193.1
1279744,1820 SCHOLAR PT APT 727,COLO SPGS,38.803331,-104.851938,38.804838289999999,-104.853039589999995,192.9
1090688,"7965 DRENNAN RD, LLWAS SITE#9",COLO SPGS,38.783074,-104.700895,38.781403920000002,-104.701473519999993,192.4
1288906,1775 PRESIDENTIAL HTS APT 418,COLO SPGS,38.804605,-104.854001,38.806130969999998,-104.852956870000000,192.3
1279738,1820 SCHOLAR PT APT 715,COLO SPGS,38.803331,-104.851938,38.804882610000000,-104.852919209999996,192.3
1053044,"1403 E BOULDER ST, TRF SG",COLO SPGS,38.838758,-104.80029,38.838620849999998,-104.798077690000000,192.2
1068902,"13420 SILVER ROSE LN, N RESTROOMS",COLO SPGS,39.026186,-104.793985,39.025789379999999,-104.796147450000007,191.9
1279737,1820 SCHOLAR PT APT 728,COLO SPGS,38.803331,-104.851938,38.804814790000002,-104.853066170000005,191.8
1005480,"280 PINE OAKS RD, PUMP",COLO SPGS,38.719458,-104.833088,38.720389140000002,-104.831229250000007,191.6
1090740,"4301 GRINNELL BLVD, SPKG",COLO SPGS,38.769713,-104.71384,38.769126100000001,-104.715914310000002,191.3
1279770,1820 SCHOLAR PT APT 714,COLO SPGS,38.803331,-104.851938,38.804859479999998,-104.852945370000000,191.1
1288924,1775 PRESIDENTIAL HTS APT 416,COLO SPGS,38.804605,-104.854001,38.806134669999999,-104.852996059999995,191.1
1105665,"2738 S ACADEMY BLVD, LIGHTS",COLO SPGS,38.792555,-104.757835,38.794266489999998,-104.757713859999996,190.6
1288904,1775 PRESIDENTIAL HTS APT 414,COLO SPGS,38.804605,-104.854001,38.806138380000000,-104.853035259999999,189.9
1205868,"1815 PRESIDENTIAL HTS, HSEMTR",COLO SPGS,38.804357,-104.853973,38.805229850000003,-104.852088940000002,189.9
1279760,1820 SCHOLAR PT APT 713,COLO SPGS,38.803331,-104.851938,38.804836340000001,-104.852971519999997,189.8
1297818,502 PALMER TRL,MANITOU,38.823647,-104.928031,38.824742729999997,-104.926352379999997,189.7
1019813,"5798 1/2 E WOODMEN RD, WTR VAULT",COLO SPGS,38.945579,-104.720275,38.946278169999999,-104.718275259999999,189.6
1022700,"7892 HUNTER PEAK TRL, SPKG",COLO SPGS,38.946107,-104.71223,38.946450249999998,-104.714378069999995,189.6
1289128,1815 PRESIDENTIAL HTS APT 602,COLO SPGS,38.804357,-104.853973,38.805200560000003,-104.852078000000006,189.1
1036299,4065 THUNDERCLOUD DR,COLO SPGS,38.954575,-104.751528,38.954584009999998,-104.753713210000001,189.0
1288908,1775 PRESIDENTIAL HTS APT 412,COLO SPGS,38.804605,-104.854001,38.806142080000001,-104.853074449999994,188.8
1279758,1820 SCHOLAR PT APT 712,COLO SPGS,38.803331,-104.851938,38.804813199999998,-104.852997680000001,188.7
1272487,2730 VICKERS DR APT 334,COLO SPGS,38.914631,-104.776,38.915658020000002,-104.777735190000001,188.6
1059672,3825 AIRPORT RD,COLO SPGS,38.822744,-104.756238,38.824295769999999,-104.757111809999998,188.4
1289113,1815 PRESIDENTIAL HTS APT 604,COLO SPGS,38.804357,-104.853973,38.805171280000003,-104.852067059999996,188.3
1028605,"339 N ACADEMY BLVD, SIGN",COLO SPGS,38.837401,-104.75547,38.838906500000000,-104.756466200000006,188.3
1288901,1775 PRESIDENTIAL HTS APT 421,COLO SPGS,38.804605,-104.854001,38.806090079999997,-104.852963180000003,188.0
1288925,1775 PRESIDENTIAL HTS APT 408,COLO SPGS,38.804605,-104.854001,38.806145780000001,-104.853113640000004,187.8
1231799,"3837 WABASH ST, RRX SG",COLO SPGS,38.779142,-104.768899,38.779994440000003,-104.770767930000005,187.7
1279759,1820 SCHOLAR PT APT 711,COLO SPGS,38.803331,-104.851938,38.804790070000003,-104.853023840000006,187.6
1289064,1815 PRESIDENTIAL HTS APT 606,COLO SPGS,38.804357,-104.853973,38.805141999999996,-104.852056129999994,187.6
1123979,3524 N CASCADE AVE LOT 66,COLO SPGS,38.88298,-104.823571,38.882143870000000,-104.825451799999996,187.5
1270124,2730 VICKERS DR APT 333,COLO SPGS,38.914631,-104.776,38.915628669999997,-104.777745820000007,187.4
1002069,9869 FOUNTAIN RD,CASCADE,38.922858,-105.00193,38.924348400000000,-105.002935989999997,187.2
1000620,10419 KEETON RANCH RD,COLO SPGS,38.680777,-104.857479,38.681012580000001,-104.855346339999997,187.0
1288922,1815 PRESIDENTIAL HTS APT 608,COLO SPGS,38.804357,-104.853973,38.805112710000003,-104.852045189999998,187.0
1110154,1940 S CHELTON RD APT F126,COLO SPGS,38.804506,-104.752843,38.803125530000003,-104.754075639999996,187.0
1001222,11435 BELVIDERE AVE,GN MTN FLS,38.935155,-105.030193,38.936820939999997,-105.030482599999999,186.9
1288905,1775 PRESIDENTIAL HTS APT 406,COLO SPGS,38.804605,-104.854001,38.806149480000002,-104.853152840000007,186.8
1288903,1775 PRESIDENTIAL HTS APT 422,COLO SPGS,38.804605,-104.854001,38.806093840000003,-104.853002989999993,186.8
1216213,"1820 SCHOLAR PT, HSEMTR",COLO SPGS,38.803331,-104.851938,38.804766930000000,-104.853049990000002,186.5
1289130,1815 PRESIDENTIAL HTS APT 611,COLO SPGS,38.804357,-104.853973,38.805083430000003,-104.852034250000003,186.4
1149132,"1224 N POWERS BLVD, VMS",COLO SPGS,38.84843,-104.721155,38.850083830000003,-104.720812789999997,186.3
1225118,2730 VICKERS DR APT 332,COLO SPGS,38.914631,-104.776,38.915599309999998,-104.777756449999998,186.2
1307149,"4090 MCKAY RD, CLRNTR",COLO SPGS,38.773648,-104.860076,38.772045009999999,-104.859459430000001,186.1
1289063,1815 PRESIDENTIAL HTS APT 612,COLO SPGS,38.804357,-104.853973,38.805054140000003,-104.852023320000001,185.9
1288899,1775 PRESIDENTIAL HTS APT 404,COLO SPGS,38.804605,-104.854001,38.806153180000003,-104.853192030000002,185.9
1175573,"1000 S 26TH ST, GARAGE",COLO SPGS,38.841211,-104.871104,38.840213489999996,-104.872826459999999,185.9
1275672,"2730 VICKERS DR, HSEMTR",COLO SPGS,38.914631,-104.776,38.915676540000000,-104.777673690000000,185.7
1288907,1775 PRESIDENTIAL HTS APT 423,COLO SPGS,38.804605,-104.854001,38.806097600000001,-104.853042810000005,185.6
1277143,31 WALTHAM AVE UNIT 3,MANITOU,38.859455,-104.921138,38.861095460000001,-104.921530090000005,185.5
1289129,1815 PRESIDENTIAL HTS APT 614,COLO SPGS,38.804357,-104.853973,38.805024860000003,-104.852012380000005,185.4
1270061,2730 VICKERS DR APT 331,COLO SPGS,38.914631,-104.776,38.915569959999999,-104.777767080000004,185.1
1225134,2720 VICKERS DR APT 223,COLO SPGS,38.914631,-104.776,38.915105120000000,-104.778050300000004,185.1
1128962,1815 PRESIDENTIAL HTS APT 616,COLO SPGS,38.804357,-104.853973,38.804995570000003,-104.852001439999995,185.0
1288923,1775 PRESIDENTIAL HTS APT 402,COLO SPGS,38.804605,-104.854001,38.806156880000003,-104.853231230000006,185.0
1001048,11360 BELVIDERE AVE,GN MTN FLS,38.93628,-105.031182,38.937104599999998,-105.029327429999995,184.8
1028533,"6402 BARNES RD, TRF SG",COLO SPGS,38.89856,-104.708498,38.899835750000001,-104.709867480000000,184.8
1289066,1815 PRESIDENTIAL HTS APT 628,COLO SPGS,38.804357,-104.853973,38.805191940000000,-104.852129619999999,184.8
1288920,1815 PRESIDENTIAL HTS APT 617,COLO SPGS,38.804357,-104.853973,38.804966290000003,-104.851990499999999,184.7
1112119,1940 S CHELTON RD APT F127,COLO SPGS,38.804506,-104.752843,38.803125190000003,-104.754023009999997,184.5
1288926,1775 PRESIDENTIAL HTS APT 424,COLO SPGS,38.804605,-104.854001,38.806101360000000,-104.853082619999995,184.4
1270125,2730 VICKERS DR APT 311,COLO SPGS,38.914631,-104.776,38.915646809999998,-104.777684460000003,184.4
1205867,"1775 PRESIDENTIAL HTS, HSEMTR",COLO SPGS,38.804605,-104.854001,38.806160579999997,-104.853270420000001,184.2
1225086,2730 VICKERS DR APT 328,COLO SPGS,38.914631,-104.776,38.915540600000000,-104.777777709999995,184.1
1166679,1006 S INSTITUTE ST,COLO SPGS,38.818021,-104.81186,38.819366060000000,-104.810621999999995,184.0
1288921,1815 PRESIDENTIAL HTS APT 627,COLO SPGS,38.804357,-104.853973,38.805162289999998,-104.852118540000006,184.0
1133245,"1030 JACKS VALLEY RD, LDRSHP REACTION COURSE",COLO SPGS,39.038888,-104.865133,39.039274710000001,-104.867201850000001,183.8
1226474,2720 VICKERS DR APT 224,COLO SPGS,38.914631,-104.776,38.915074910000001,-104.778044840000007,183.7
1288902,1775 PRESIDENTIAL HTS APT 425,COLO SPGS,38.804605,-104.854001,38.806105119999998,-104.853122440000007,183.4
1289065,1815 PRESIDENTIAL HTS APT 626,COLO SPGS,38.804357,-104.853973,38.805132639999997,-104.852107470000007,183.2
1110205,1940 S CHELTON RD APT F125,COLO SPGS,38.804506,-104.752843,38.803166720000000,-104.754075209999996,183.2
1225121,2730 VICKERS DR APT 327,COLO SPGS,38.914631,-104.776,38.915511240000001,-104.777788340000001,183.1
1225088,2730 VICKERS DR APT 312,COLO SPGS,38.914631,-104.776,38.915617460000000,-104.777695089999995,183.1
1297546,"3840 W WOODMEN RD, CV",COLO SPGS,38.947152,-104.883695,38.947496460000004,-104.885760439999999,182.7
1289127,1815 PRESIDENTIAL HTS APT 625,COLO SPGS,38.804357,-104.853973,38.805102990000002,-104.852096399999994,182.5
1272484,2720 VICKERS DR APT 225,COLO SPGS,38.914631,-104.776,38.915044700000003,-104.778039379999996,182.3
1288910,1775 PRESIDENTIAL HTS APT 426,COLO SPGS,38.804605,-104.854001,38.806108879999996,-104.853162260000005,182.3
1225120,2730 VICKERS DR APT 326,COLO SPGS,38.914631,-104.776,38.915481890000002,-104.777798970000006,182.1
1110152,1940 S CHELTON RD APT F128,COLO SPGS,38.804506,-104.752843,38.803124850000003,-104.753970370000005,182.0
1289112,1815 PRESIDENTIAL HTS APT 624,COLO SPGS,38.804357,-104.853973,38.805073340000000,-104.852085320000000,181.9
1272490,2730 VICKERS DR APT 313,COLO SPGS,38.914631,-104.776,38.915588100000001,-104.777705720000000,181.9
1053059,"3705 S US HIGHWAY 85-87, TRF SG",COLO SPGS,38.776567,-104.780194,38.776408670000002,-104.782279680000002,181.7
1288900,1775 PRESIDENTIAL HTS APT 427,COLO SPGS,38.804605,-104.854001,38.806112640000002,-104.853202069999995,181.4
1001745,"9350 SHOSHONE RD, GARAPT",CASCADE,38.915816,-104.99208,38.917075629999999,-104.993413189999998,181.4
1289111,1815 PRESIDENTIAL HTS APT 623,COLO SPGS,38.804357,-104.853973,38.805043689999998,-104.852074250000001,181.4
1225087,2730 VICKERS DR APT 325,COLO SPGS,38.914631,-104.776,38.915452530000003,-104.777809599999998,181.3
1227159,2720 VICKERS DR APT 226,COLO SPGS,38.914631,-104.776,38.915014499999998,-104.778033919999999,181.1
1089020,"1311 S NEVADA AVE, TRF SG",COLO SPGS,38.814456,-104.822177,38.814771489999998,-104.824226109999998,181.0
1288919,1815 PRESIDENTIAL HTS APT 622,COLO SPGS,38.804357,-104.853973,38.805014040000003,-104.852063180000002,180.9
1272483,2720 VICKERS DR APT 222,COLO SPGS,38.914631,-104.776,38.915110880000000,-104.777998100000005,180.9
1127065,3100 WOOD AVE LOT G7,COLO SPGS,38.876145,-104.824771,38.876699070000001,-104.826734920000007,180.8
1270123,2730 VICKERS DR APT 314,COLO SPGS,38.914631,-104.776,38.915558740000002,-104.777716350000006,180.8
1110155,1940 S CHELTON RD APT F130,COLO SPGS,38.804506,-104.752843,38.803166380000000,-104.754022579999997,180.7
1299563,1815 PRESIDENTIAL HTS APT 621,COLO SPGS,38.804357,-104.853973,38.804984390000001,-104.852052099999995,180.5
1288909,1775 PRESIDENTIAL HTS APT 428,COLO SPGS,38.804605,-104.854001,38.806116400000001,-104.853241890000007,180.5
1136167,"3418 W US HIGHWAY 24, VMS HWY 24 RIDGE MM 300",COLO SPGS,38.855105,-104.884172,38.854729329999998,-104.882144749999995,180.4
1270059,2730 VICKERS DR APT 324,COLO SPGS,38.914631,-104.776,38.915423169999997,-104.777820230000003,180.4
1224512,"4071 STONE MANOR HTS, GRDHSE",COLO SPGS,38.773132,-104.850808,38.771979680000001,-104.852271380000005,180.3
1289114,1815 PRESIDENTIAL HTS APT 618,COLO SPGS,38.804357,-104.853973,38.804954739999999,-104.852041029999995,180.1
1128655,725 SAN BRUNO PL,COLO SPGS,38.778681,-104.81623,38.777334390000000,-104.815077500000001,180.0
1219424,484 PALMER TRL,MANITOU,38.831733,-104.930127,38.830146700000000,-104.930527130000002,179.8
1225815,2720 VICKERS DR APT 227,COLO SPGS,38.914631,-104.776,38.914984290000000,-104.778028460000002,179.8
1225089,2730 VICKERS DR APT 315,COLO SPGS,38.914631,-104.776,38.915529390000003,-104.777726979999997,179.7
1270062,2730 VICKERS DR APT 323,COLO SPGS,38.914631,-104.776,38.915393819999998,-104.777830859999995,179.7
1225136,2720 VICKERS DR APT 221,COLO SPGS,38.914631,-104.776,38.915080670000002,-104.777992639999994,179.5
1080697,"5845 PALMER PARK BLVD, SPKG",COLO SPGS,38.854661,-104.718599,38.856224589999997,-104.718089140000004,179.4
1000704,1210 ROCK CREEK CANYON RD,COLO SPGS,38.709323,-104.850312,38.709918020000003,-104.848390210000005,179.4
1074789,"5858 PALMER PARK BLVD, TRF SG",COLO SPGS,38.855766,-104.718148,38.857367300000000,-104.718362069999998,179.0
1312372,"5 S MARKSHEFFEL RD, BACKUP GENERATOR",COLO SPGS,38.831832,-104.6811,38.831279780000003,-104.683041689999996,179.0
1133417,"6059 E PLATTE AVE, VMS EB HWY24 PL-HA MM311",COLO SPGS,38.838712,-104.715297,38.838841340000002,-104.713239880000003,178.7
1227160,2720 VICKERS DR APT 228,COLO SPGS,38.914631,-104.776,38.914954080000001,-104.778023000000005,178.7
1268065,2730 VICKERS DR APT 316,COLO SPGS,38.914631,-104.776,38.915500029999997,-104.777737610000003,178.7
1216182,"1960 DIPLOMAT VW, HSEMTR",COLO SPGS,38.803837,-104.853001,38.805168580000000,-104.854145970000005,178.2
1006862,5414 GRANTSVILLE GRV APT 202,COLO SPGS,38.908923,-104.713257,38.908545519999997,-104.711255870000002,178.2
1110153,1940 S CHELTON RD APT F129,COLO SPGS,38.804506,-104.752843,38.803166040000001,-104.753969940000005,178.1
1227161,2720 VICKERS DR APT 218,COLO SPGS,38.914631,-104.776,38.915050460000003,-104.777987179999997,178.1
1270060,2730 VICKERS DR APT 317,COLO SPGS,38.914631,-104.776,38.915470669999998,-104.777748239999994,177.8
1269441,"6298 TWIN OAKS DR, SPKG",COLO SPGS,38.922732,-104.794516,38.923927030000002,-104.795880479999994,177.7
1156576,"1500 S CHELTON RD, SPKG",COLO SPGS,38.809353,-104.766173,38.807899169999999,-104.767025290000007,177.7
1143011,"2050 ROCKHURST BLVD, LIGHTS",COLO SPGS,38.908155,-104.78935,38.909751630000002,-104.789299220000004,177.6
1268066,2720 VICKERS DR APT 231,COLO SPGS,38.914631,-104.776,38.914923870000003,-104.778017539999993,177.6
1118766,"10047 LEXINGTON DR, SPKG",COLO SPGS,38.976712,-104.775417,38.976658460000003,-104.777470370000003,177.6
1100269,1940 S CHELTON RD APT F230,COLO SPGS,38.804506,-104.752843,38.803143779999999,-104.753911320000000,177.5
1005063,5414 GRANTSVILLE GRV APT 101,COLO SPGS,38.908923,-104.713257,38.908569389999997,-104.711258240000006,177.4
1270126,2730 VICKERS DR APT 318,COLO SPGS,38.914631,-104.776,38.915441319999999,-104.777758870000000,176.8
1226475,2720 VICKERS DR APT 217,COLO SPGS,38.914631,-104.776,38.915020249999998,-104.777981720000000,176.8
1005064,5414 GRANTSVILLE GRV APT 103,COLO SPGS,38.908923,-104.713257,38.908594720000004,-104.711257340000003,176.8
1130661,"10414 S STATE HIGHWAY 115, CELLSITE",COLO SPGS,38.677856,-104.849241,38.679086519999998,-104.847953059999995,176.7
1006336,5414 GRANTSVILLE GRV APT 201,COLO SPGS,38.908923,-104.713257,38.908617390000003,-104.711255289999997,176.5
1226477,2720 VICKERS DR APT 232,COLO SPGS,38.914631,-104.776,38.914893659999997,-104.778012079999996,176.5
1100302,"1940 S CHELTON RD, HSE G",COLO SPGS,38.804506,-104.752843,38.802966929999997,-104.753338159999998,176.4
1298685,1960 DIPLOMAT VW APT 1711,COLO SPGS,38.803837,-104.853001,38.805164189999999,-104.854106889999997,176.0
1268063,2730 VICKERS DR APT 321,COLO SPGS,38.914631,-104.776,38.915411960000000,-104.777769500000005,176.0
1068161,"2320 AMBERWOOD LN, SPKG",COLO SPGS,38.978465,-104.783503,38.976884249999998,-104.783434430000000,175.9
1175389,1480 FARNHAM PT APT 104,COLO SPGS,38.873902,-104.853973,38.872536900000000,-104.855000790000005,175.9
1006337,5414 GRANTSVILLE GRV APT 104,COLO SPGS,38.908923,-104.713257,38.908641000000003,-104.711256710000001,175.9
1100296,1940 S CHELTON RD APT F229,COLO SPGS,38.804506,-104.752843,38.803143509999998,-104.753869219999999,175.7
1227158,2720 VICKERS DR APT 216,COLO SPGS,38.914631,-104.776,38.914990039999999,-104.777976260000003,175.6
1225135,2720 VICKERS DR APT 233,COLO SPGS,38.914631,-104.776,38.914863449999999,-104.778006619999999,175.5
1190732,"331 S 14TH ST, SIGN",COLO SPGS,38.834886,-104.847342,38.834030980000001,-104.845640939999996,175.4
1006864,5414 GRANTSVILLE GRV APT 204,COLO SPGS,38.908923,-104.713257,38.908665319999997,-104.711257979999999,175.3
1133194,5380 SUMAC DR,USAFA,38.983525,-104.841013,38.982519410000002,-104.842574069999998,175.2
1205848,"6690 OLD STAGE RD, PHONE EQUIPMENT",COLO SPGS,38.732595,-104.897415,38.733081980000001,-104.899336239999997,175.2
1225119,2730 VICKERS DR APT 322,COLO SPGS,38.914631,-104.776,38.915382610000002,-104.777780129999996,175.2
1005558,5414 GRANTSVILLE GRV APT 102,COLO SPGS,38.908923,-104.713257,38.908688949999998,-104.711259110000000,174.8
1011924,2720 VICKERS DR APT 234,COLO SPGS,38.914631,-104.776,38.914833240000000,-104.778001160000002,174.6
1006865,5414 GRANTSVILLE GRV APT 203,COLO SPGS,38.908923,-104.713257,38.908712850000001,-104.711257189999998,174.6
1226476,2720 VICKERS DR APT 215,COLO SPGS,38.914631,-104.776,38.914959840000002,-104.777970800000006,174.4
1175385,1480 FARNHAM PT APT 103,COLO SPGS,38.873902,-104.853973,38.872536990000000,-104.854964830000000,174.4
1275697,"2191 VICKERS DR, PHONE EQUIP",COLO SPGS,38.91636,-104.786692,38.914804140000001,-104.786938050000003,174.3
1100267,1940 S CHELTON RD APT F228,COLO SPGS,38.804506,-104.752843,38.803143239999997,-104.753827110000003,173.9
1006863,"5414 GRANTSVILLE GRV, HSEMTR",COLO SPGS,38.908923,-104.713257,38.908741450000001,-104.711261420000000,173.8
1164032,"914 MOTOR CITY DR, HSE+1",COLO SPGS,38.819485,-104.839667,38.821021670000000,-104.839305999999993,173.7
1298683,1960 DIPLOMAT VW APT 1712,COLO SPGS,38.803837,-104.853001,38.805159799999998,-104.854067819999997,173.7
1100300,1940 S CHELTON RD APT F321,COLO SPGS,38.804506,-104.752843,38.803184969999997,-104.753910890000000,173.6
1136168,"7463 INTERSTATE 25, VMS WOODMAN MM 149.5",COLO SPGS,38.939586,-104.812739,38.940900249999999,-104.813820840000005,173.5
1187090,1480 FARNHAM PT APT 201,COLO SPGS,38.873902,-104.853973,38.872562930000001,-104.854999359999994,173.4
1132539,"220 MESA RD, TNNSCT",COLO SPGS,38.843364,-104.828469,38.844877040000000,-104.828952790000002,173.4
1272486,2720 VICKERS DR APT 214,COLO SPGS,38.914631,-104.776,38.914929630000003,-104.777965339999994,173.3
1187092,1480 FARNHAM PT APT 202,COLO SPGS,38.873902,-104.853973,38.872538609999999,-104.854936929999994,173.1
1100283,1940 S CHELTON RD APT G231,COLO SPGS,38.804506,-104.752843,38.802996810000003,-104.753323399999999,172.9
1298678,1960 DIPLOMAT VW APT 1728,COLO SPGS,38.803837,-104.853001,38.805123909999999,-104.854118720000002,172.8
1280409,"4678 CHEYENNE MOUNTAIN HWY, PUMP STATION",COLO SPGS,38.764449,-104.86575,38.765649480000000,-104.864484239999996,172.8
1275671,"2740 VICKERS DR, HSEMTR",COLO SPGS,38.914631,-104.776,38.915900600000001,-104.777149980000004,172.7
1001209,11230 HONDO AVE,GN MTN FLS,38.934195,-105.029758,38.934886730000002,-105.027973919999994,172.4
1225814,2720 VICKERS DR APT 213,COLO SPGS,38.914631,-104.776,38.914899419999998,-104.777959879999997,172.2
1110199,1940 S CHELTON RD APT F227,COLO SPGS,38.804506,-104.752843,38.803142970000003,-104.753784999999993,172.1
1181154,1480 FARNHAM PT APT 102,COLO SPGS,38.873902,-104.853973,38.872538650000003,-104.854911369999996,172.0
1181152,1480 FARNHAM PT APT 208,COLO SPGS,38.873902,-104.853973,38.872561490000002,-104.854964539999997,172.0
1100297,1940 S CHELTON RD APT F322,COLO SPGS,38.804506,-104.752843,38.803184700000003,-104.753868780000005,171.7
1123182,3100 WOOD AVE LOT H6,COLO SPGS,38.876311,-104.824895,38.876699520000003,-104.826813689999994,171.6
1074088,"8514 CRITERION DR, CELLSITE",COLO SPGS,38.958995,-104.788154,38.957522550000000,-104.787558669999996,171.6
1298668,1960 DIPLOMAT VW APT 1713,COLO SPGS,38.803837,-104.853001,38.805155399999997,-104.854028740000004,171.5
1226480,2740 VICKERS DR APT 434,COLO SPGS,38.914631,-104.776,38.915920159999999,-104.777089029999999,171.5
1229607,5015 N SPLENDID CIR,COLO SPGS,38.893217,-104.733857,38.893506809999998,-104.735803300000001,171.5
1225137,2720 VICKERS DR APT 212,COLO SPGS,38.914631,-104.776,38.914869209999999,-104.777954420000000,171.2
1187608,914 MOTOR CITY DR,COLO SPGS,38.819485,-104.839667,38.821024950000002,-104.839668059999994,171.2
1165365,"2115 JANITELL RD, LIGHTS",COLO SPGS,38.803228,-104.793899,38.804129189999998,-104.792299000000000,171.1
1205530,"3200 N NEVADA AVE, SIGN",COLO SPGS,38.877505,-104.81899,38.879032389999999,-104.819189320000007,170.7
1298648,1960 DIPLOMAT VW APT 1727,COLO SPGS,38.803837,-104.853001,38.805119439999999,-104.854079020000000,170.5
1181153,1480 FARNHAM PT APT 204,COLO SPGS,38.873902,-104.853973,38.872563430000000,-104.854934779999994,170.5
1110204,1940 S CHELTON RD APT F226,COLO SPGS,38.804506,-104.752843,38.803142700000002,-104.753742900000006,170.5
1033287,10509 FOREST CREEK DR,COLO SPGS,38.984427,-104.758771,38.985706720000003,-104.759857969999999,170.5
1181155,1480 FARNHAM PT APT 206,COLO SPGS,38.873902,-104.853973,38.872544390000002,-104.854884290000001,170.3
1269457,2720 VICKERS DR APT 211,COLO SPGS,38.914631,-104.776,38.914839000000001,-104.777948960000003,170.2
1007861,5430 GRANTSVILLE GRV APT 202,COLO SPGS,38.908923,-104.713257,38.908473080000000,-104.711379019999995,170.0
1100295,1940 S CHELTON RD APT F323,COLO SPGS,38.804506,-104.752843,38.803184430000002,-104.753826680000003,169.9
1073562,"940 S POWERS BLVD, CELLSITE",COLO SPGS,38.818655,-104.728854,38.818737749999997,-104.730810820000002,169.8
1226448,2740 VICKERS DR APT 411,COLO SPGS,38.914631,-104.776,38.915884779999999,-104.777116019999994,169.6
1175391,1480 FARNHAM PT APT 203,COLO SPGS,38.873902,-104.853973,38.872541159999997,-104.854854910000000,169.5
1100285,1940 S CHELTON RD APT G232,COLO SPGS,38.804506,-104.752843,38.803026690000003,-104.753308640000000,169.4
1298666,1960 DIPLOMAT VW APT 1714,COLO SPGS,38.803837,-104.853001,38.805151010000003,-104.853989659999996,169.4
1275723,"2720 VICKERS DR, HSEMTR",COLO SPGS,38.914631,-104.776,38.914808790000002,-104.777943500000006,169.3
1131224,"1520 HANCOCK EXPY, TRLR",COLO SPGS,38.811875,-104.797441,38.812591699999999,-104.799164849999997,169.3
1175388,1480 FARNHAM PT APT 207,COLO SPGS,38.873902,-104.853973,38.872565569999999,-104.854907139999995,169.2
1110207,1940 S CHELTON RD APT F225,COLO SPGS,38.804506,-104.752843,38.803142430000001,-104.753700789999996,168.9
1174707,"2210 JANITELL RD, B",COLO SPGS,38.803637,-104.795272,38.804536640000002,-104.793701850000005,168.9
1221922,"402 W FONTANERO ST, TRKHTR",COLO SPGS,38.861252,-104.831448,38.862426810000002,-104.830214190000007,168.8
1013010,6140 TRANSMITTER LN BLDG A1,COLO SPGS,38.745369,-104.860068,38.745763429999997,-104.861945399999996,168.6
1267044,2740 VICKERS DR APT 433,COLO SPGS,38.914631,-104.776,38.915904550000000,-104.777055480000001,168.5
1073249,"1480 FARNHAM PT, HSEMTR",COLO SPGS,38.873902,-104.853973,38.872540520000001,-104.854821840000000,168.3
1205592,2425 SINTON RD,COLO SPGS,38.867638,-104.83269,38.869150179999998,-104.832775609999999,168.3
1298681,1960 DIPLOMAT VW APT 1726,COLO SPGS,38.803837,-104.853001,38.805114979999999,-104.854039319999998,168.2
1100268,1940 S CHELTON RD APT F324,COLO SPGS,38.804506,-104.752843,38.803184150000000,-104.753784569999993,168.1
1175390,1480 FARNHAM PT APT 205,COLO SPGS,38.873902,-104.853973,38.872566020000001,-104.854879609999998,168.0
